src,trg
CCN(C(C)C)S(=O)(=O)CCC1OC1C(Cc1ccccc1)NC(=O)C(NC(=O)c1cccs1)C(C)(C)S(C)(=O)=O,CCN(C(C)C)S(=O)(=O)CCC1OC1C(Cc1ccccc1)NC(=O)C(NC(=O)c1cccs1)C(C)(C)S(C)(=O)=O
O=C(NC(Cc1ccccc1)C(=O)C(F)(F)C(=O)NCc1ccccc1)OCc1ccccc1,O=C(NC(Cc1ccccc1)C(=O)C(F)(F)C(=O)NCc1ccccc1)OCc1ccccc1
CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)N(C)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)N(C)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
Cc1cc(C)cc(CC2C(O)C(O)C(Cc3cc(C)cc(C)c3)N(Cc3ccc4[nH]nc(N)c4c3)C(=O)N2Cc2ccccc2)c1,Cc1cc(C)cc(CC2C(O)C(O)C(Cc3cc(C)cc(C)c3)N(Cc3ccc4[nH]nc(N)c4c3)C(=O)N2Cc2ccccc2)c1
CC(C)C(C)C(=O)NC(=O)C(O)C(O)C(O)C(Oc1ccc(Br)cc1)C(=O)NC(=O)C(C)C(C)C,CC(C)C(C)C(=O)NC(=O)C(O)C(O)C(O)C(Oc1ccc(Br)cc1)C(=O)NC(=O)C(C)C(C)C
C=CCN1C(=O)N(Cc2ccc3ccccc3c2)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1,C=CCN1C(=O)N(Cc2ccc3ccccc3c2)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C1CCSC1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C1CCSC1
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccccc1,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)Cc1ccccc1
CCC(NCCC(N)=O)c1ccc(Cl)c(C(=O)c2ccc(N)nc2)c1F,CCC(NCCC(N)=O)c1ccc(Cl)c(C(=O)c2ccc(N)nc2)c1F
CCC(C)C(NC(=O)C(CC(C)C)C(O)C(O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,CCC(C)C(NC(=O)C(CC(C)C)C(O)C(O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1
Cc1cc(-c2cc(O)c(SCc3ccccc3)c(=O)o2)cc(C)c1O,Cc1cc(-c2cc(O)c(SCc3ccccc3)c(=O)o2)cc(C)c1O
COc1ccc(CNC(C(=O)NC2c3ccccc3CC2O)C(O)C(Cc2ccccc2)NC(=O)C(NC(=O)OCc2ccccc2)C(C)C)cc1,COc1ccc(CNC(C(=O)NC2c3ccccc3CC2O)C(O)C(Cc2ccccc2)NC(=O)C(NC(=O)OCc2ccccc2)C(C)C)cc1
Nc1ccc(C(=O)c2c(Cl)ccc(C(N)C3CC3)c2F)nc1,Nc1ccc(C(=O)c2c(Cl)ccc(C(N)C3CC3)c2F)nc1
CNC(=O)c1c(-c2ccc(F)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC4)cc12,CNC(=O)c1c(-c2ccc(F)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC4)cc12
C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(cc(NC)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(cc(NC)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
CCOc1ccc(-c2oc3cc(N(C)S(C)(=O)=O)c(-c4ccc5c(n4)-c4cc6c(F)cccc6n4CO5)cc3c2C(=O)NC)cn1,CCOc1ccc(-c2oc3cc(N(C)S(C)(=O)=O)c(-c4ccc5c(n4)-c4cc6c(F)cccc6n4CO5)cc3c2C(=O)NC)cn1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)-c3cc5ccccc5n3CC(NCCCN(C)C)CO4)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)-c3cc5ccccc5n3CC(NCCCN(C)C)CO4)cc12
CC1(C)CCCCc2cccc3c2CN(C3)C(=O)OC2CC(C(=O)NC3CCCCOB3O)N(C2)C(=O)C(C(C)(C)C)NC(=O)OC1,CC1(C)CCCCc2cccc3c2CN(C3)C(=O)OC2CC(C(=O)NC3CCCCOB3O)N(C2)C(=O)C(C(C)(C)C)NC(=O)OC1
CCc1ccc(NC(=O)CSc2nc3ccc(NC(=O)CSc4nnc(-c5ccccc5)n4C)cc3s2)cc1,CCc1ccc(NC(=O)CSc2nc3ccc(NC(=O)CSc4nnc(-c5ccccc5)n4C)cc3s2)cc1
CC(C)CC1(C2=CNC(Cc3ccccc3)(CC(O)C(CC(=O)OC3CCOC3)Cc3ccccc3)C2=O)NC=C(C(Cc2ccccc2)C(N)=O)C1=O,CC(C)CC1(C2=CNC(Cc3ccccc3)(CC(O)C(CC(=O)OC3CCOC3)Cc3ccccc3)C2=O)NC=C(C(Cc2ccccc2)C(N)=O)C1=O
CCCCC(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)c1ccc(C=C2SC(=O)N(CCc3ccccc3)C2=O)cc1)C(N)=O,CCCCC(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)c1ccc(C=C2SC(=O)N(CCc3ccccc3)C2=O)cc1)C(N)=O
O=C(NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)c2ccc3c(c2)COB3O)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O)OC1CCCC1,O=C(NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)c2ccc3c(c2)COB3O)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O)OC1CCCC1
Cc1ccc(C(=O)NC(Cc2ccc3ccccc3c2)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c(C)c1O,Cc1ccc(C(=O)NC(Cc2ccc3ccccc3c2)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c(C)c1O
CCCC(CC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)OCc1ccccc1)C(=O)NC(C(N)=O)C(C)C,CCCC(CC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)OCc1ccccc1)C(=O)NC(C(N)=O)C(C)C
Cc1cc(C)cc(CC2C(O)C(O)C(Cc3cc(C)cc(C)c3)N(Cc3ccc4[nH]nc(N)c4c3)C(=O)N2Cc2ccc3[nH]nc(N)c3c2)c1,Cc1cc(C)cc(CC2C(O)C(O)C(Cc3cc(C)cc(C)c3)N(Cc3ccc4[nH]nc(N)c4c3)C(=O)N2Cc2ccc3[nH]nc(N)c3c2)c1
CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)N3CCC3)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)N3CCC3)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
CCC(C)C(NC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(C)=O)C(=O)NC(C(=O)OC)C(C)C,CCC(C)C(NC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(C)=O)C(=O)NC(C(=O)OC)C(C)C
Cc1cc(O)c(C)c(C(=O)NC(Cc2cccc(C(F)(F)F)c2)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c1,Cc1cc(O)c(C)c(C(=O)NC(Cc2cccc(C(F)(F)F)c2)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c1
CON(C)C(=O)Nc1ccc(O)c(C(F)(F)F)c1,CON(C)C(=O)Nc1ccc(O)c(C(F)(F)F)c1
CC(C)(C)n1c(SC2=C(O)CC(CCc3ccccc3)(c3ccccc3)OC2=O)nc2ccccc21,CC(C)(C)n1c(SC2=C(O)CC(CCc3ccccc3)(c3ccccc3)OC2=O)nc2ccccc21
COc1cccc2c(=O)c3cc(F)cc(C(=O)Nc4cc(Cl)ccn4)c3[nH]c12,COc1cccc2c(=O)c3cc(F)cc(C(=O)Nc4cc(Cl)ccn4)c3[nH]c12
CC(C)(C)NC(=O)C1CN(Cc2cc3cnccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)NC(=O)C1CN(Cc2cc3cnccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
O=C1N(CC#Cc2ccsc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1CC#Cc1ccsc1,O=C1N(CC#Cc2ccsc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1CC#Cc1ccsc1
CCC(C1=C(O)CC(CC(C)C)(CC(C)C)OC1=O)c1cccc(NS(=O)(=O)c2cn(C)cn2)c1,CCC(C1=C(O)CC(CC(C)C)(CC(C)C)OC1=O)c1cccc(NS(=O)(=O)c2cn(C)cn2)c1
CCOC(=O)C(Cc1ccccc1)NC(=O)C(=O)C(c1ccccc1)N1C(=O)C(CC(C)C)=C(c2ccc(OCC=C(C)C)cc2)C1=O,CCOC(=O)C(Cc1ccccc1)NC(=O)C(=O)C(c1ccccc1)N1C(=O)C(CC(C)C)=C(c2ccc(OCC=C(C)C)cc2)C1=O
CC(C)(C)OC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(Cl)Cl)C(C)(C)C,CC(C)(C)OC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(Cl)Cl)C(C)(C)C
CC(C)(C)NC(=O)C1CC(Cl)CN1C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cccc(O)c1Br,CC(C)(C)NC(=O)C1CC(Cl)CN1C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cccc(O)c1Br
CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1
Cc1ccc(Cl)cc1N1CCN(Cc2nnn(C(Cc3ccccc3)C(Cc3ccccc3)NC(=O)OC3CCCC3)c2C(C)O)CC1,Cc1ccc(Cl)cc1N1CCN(Cc2nnn(C(Cc3ccccc3)C(Cc3ccccc3)NC(=O)OC3CCCC3)c2C(C)O)CC1
COCOc1ccccc1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,COCOc1ccccc1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
CCn1c2cc(Cl)c(N)cc2c(=O)c2c(O)cc(O)cc21,CCn1c2cc(Cl)c(N)cc2c(=O)c2c(O)cc(O)cc21
CC(C)CCN(C(CO)CCCCNC(=O)N(Cc1ccccc1)Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(N)cc1,CC(C)CCN(C(CO)CCCCNC(=O)N(Cc1ccccc1)Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(N)cc1
CCCC(NC(=O)C1CC(OC(=O)N2CCc3ccccc3C2)CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC(C)(C)C,CCCC(NC(=O)C1CC(OC(=O)N2CCc3ccccc3C2)CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC(C)(C)C
CCNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NCC)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,CCNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NCC)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12
CC(C)=CCOc1ccc(C2=C(CC(C)C)C(=O)NC2=O)cc1,CC(C)=CCOc1ccc(C2=C(CC(C)C)C(=O)NC2=O)cc1
CCC(C)C(NC(=O)C(C(C)O)N(C)C(=O)CCCCCCCCCCCCCCC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)NC(CO)C(N)=O,CCC(C)C(NC(=O)C(C(C)O)N(C)C(=O)CCCCCCCCCCCCCCC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)NC(CO)C(N)=O
CC(C)(C)C(NC(=O)NC1(C2CCCCS2(=O)=O)CCCCC1)C(=O)N1CC2C(C1C(=O)NC(CCC1CC1)C(=O)C(=O)NC1CC1)C2(C)C,CC(C)(C)C(NC(=O)NC1(C2CCCCS2(=O)=O)CCCCC1)C(=O)N1CC2C(C1C(=O)NC(CCC1CC1)C(=O)C(=O)NC1CC1)C2(C)C
NCCCCC(NC(=O)C(CCCNC(N)=O)NC(=O)Cc1ccccc1)C(=O)NC(C=O)CCCN=C(N)N,NCCCCC(NC(=O)C(CCCNC(N)=O)NC(=O)Cc1ccccc1)C(=O)NC(C=O)CCCN=C(N)N
CCCCC(NC(=O)CNC(=O)C(=O)C(CCC)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(N)=O,CCCCC(NC(=O)CNC(=O)C(=O)C(CCC)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(N)=O
CCC1COB(O)C1NC(=O)C1CC(OC(=O)N2Cc3cccc(F)c3C2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C,CCC1COB(O)C1NC(=O)C1CC(OC(=O)N2Cc3cccc(F)c3C2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C
O=C(NC1c2ccccc2CC1O)C(OCc1ccccc1F)C(O)C(O)C(OCc1ccccc1F)C(=O)NC1c2ccccc2CC1O,O=C(NC1c2ccccc2CC1O)C(OCc1ccccc1F)C(O)C(O)C(OCc1ccccc1F)C(=O)NC1c2ccccc2CC1O
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(C(CO)c5ccccc5)c(=O)c4c3)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(C(CO)c5ccccc5)c(=O)c4c3)cc12
O=C1N(Cc2ccccc2)C(Cc2ccccc2O)C(O)C(O)C(Cc2ccccc2O)N1Cc1ccccc1,O=C1N(Cc2ccccc2)C(Cc2ccccc2O)C(O)C(O)C(Cc2ccccc2O)N1Cc1ccccc1
CC(C)(C)C(NC(=O)NC1(C(O)c2ccccc2)CCCCC1)C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C,CC(C)(C)C(NC(=O)NC1(C(O)c2ccccc2)CCCCC1)C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(CC=Cc1ccc(O)cc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(CC=Cc1ccc(O)cc1)C(=O)NC1c2ccccc2CC1O
CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)C(Cc3ccc4c(c3)N(C)CCO4)C(O)C(O)C2Cc2ccc3c(c2)N(C)CCO3)c1,CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)C(Cc3ccc4c(c3)N(C)CCO4)C(O)C(O)C2Cc2ccc3c(c2)N(C)CCO3)c1
CC(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1CCCCC1)C(=O)NC(CS)C(=O)O)C(c1ccccc1)c1ccccc1,CC(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1CCCCC1)C(=O)NC(CS)C(=O)O)C(c1ccccc1)c1ccccc1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccccc3)CO4)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccccc3)CO4)cc12
CC(C)CCN(C(CO)CCCCNC(=O)N(Cc1ccc([N+](=O)[O-])cc1)Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(N)cc1,CC(C)CCN(C(CO)CCCCNC(=O)N(Cc1ccc([N+](=O)[O-])cc1)Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(N)cc1
CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(C3CCCCS3(=O)=O)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(C3CCCCS3(=O)=O)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
CN(C)C(=O)C(NC(=O)CNC(=O)C(=O)C(CC1CC1)NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C2(C)C)c1ccccc1,CN(C)C(=O)C(NC(=O)CNC(=O)C(=O)C(CC1CC1)NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C2(C)C)c1ccccc1
CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(CO)c1ccccc1,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(CO)c1ccccc1
CC(C)C(C=O)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C,CC(C)C(C=O)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC1(Cc2ccccc2)CCCN(C2c3ccccc3CC2O)C1=O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC1(Cc2ccccc2)CCCN(C2c3ccccc3CC2O)C1=O
N#Cc1cc(CN2C(=O)N(Cc3ccc(F)c(C#N)c3)C(Cc3ccccc3)C(O)C2CCc2ccccc2)ccc1F,N#Cc1cc(CN2C(=O)N(Cc3ccc(F)c(C#N)c3)C(Cc3ccccc3)C(O)C2CCc2ccccc2)ccc1F
CC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C=O)CCCN=C(N)N,CC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C=O)CCCN=C(N)N
CC(C)C(NC(=O)OCc1ccccn1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccn1)C(C)C,CC(C)C(NC(=O)OCc1ccccn1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccn1)C(C)C
CCCCCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(=O)O)C(C)C)C(C)C)B1OC2CC3CC(C3(C)C)C2(C)O1,CCCCCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(=O)O)C(C)C)C(C)C)B1OC2CC3CC(C3(C)C)C2(C)O1
COC(=O)c1ccccc1S(=O)(=O)NC(=O)CC(NC(=O)c1ccc2nc(Cc3nc4ccc(C(N)=O)cc4[nH]3)n(C)c2c1)C(=O)OCc1ccccc1,COC(=O)c1ccccc1S(=O)(=O)NC(=O)CC(NC(=O)c1ccc2nc(Cc3nc4ccc(C(N)=O)cc4[nH]3)n(C)c2c1)C(=O)OCc1ccccc1
CNC(=O)c1c(C2=CCSCC2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12,CNC(=O)c1c(C2=CCSCC2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
CCC(C)C(NC(=O)C(NC(=O)CCCCCCCCCCCCCCC(=O)NC(CC(=O)NC(Cc1ccccc1)C(=O)O)C(N)=O)C(C)O)C(=O)NC(Cc1ccc([N+](=O)[O-])cc1)C(N)=O,CCC(C)C(NC(=O)C(NC(=O)CCCCCCCCCCCCCCC(=O)NC(CC(=O)NC(Cc1ccccc1)C(=O)O)C(N)=O)C(C)O)C(=O)NC(Cc1ccc([N+](=O)[O-])cc1)C(N)=O
O=C(NC1c2ccccc2CC1O)C(Sc1cccs1)C(O)C(O)C(Sc1cccs1)C(=O)NC1c2ccccc2CC1O,O=C(NC1c2ccccc2CC1O)C(Sc1cccs1)C(O)C(O)C(Sc1cccs1)C(=O)NC1c2ccccc2CC1O
COc1cnc(OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3C3CC3)N(C(=O)C(NC(=O)OC3CCCC3)C(C)(C)C)C2)c2cc(Cl)ccc12,COc1cnc(OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3C3CC3)N(C(=O)C(NC(=O)OC3CCCC3)C(C)(C)C)C2)c2cc(Cl)ccc12
CCC(C)C(NC(=O)C(NC(=O)CCCCCCCCCCCCCCC(=O)NC(CC(=O)NC(Cc1ccccc1)C(=O)O)C(N)=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,CCC(C)C(NC(=O)C(NC(=O)CCCCCCCCCCCCCCC(=O)NC(CC(=O)NC(Cc1ccccc1)C(=O)O)C(N)=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O
CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(C(=O)O)c2)oc1=O,CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(C(=O)O)c2)oc1=O
O=C(NCCCc1ccccc1)c1cc(C=NNc2cccc(Cl)c2)nc2ccccc12,O=C(NCCCc1ccccc1)c1cc(C=NNc2cccc(Cl)c2)nc2ccccc12
CC(CN1CC2CCCCC2CC1C(=O)NC(C)(C)C)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,CC(CN1CC2CCCCC2CC1C(=O)NC(C)(C)C)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1C(=O)CC(C)(C)CC1=O)C(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(=O)NCC=C,C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(CN1C(=O)CC(C)(C)CC1=O)C(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(=O)NCC=C
CC(C)(C)COC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)OCC(C)(C)C,CC(C)(C)COC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccccc1)NC(=O)OCC(C)(C)C
CCC(NC(C)C1(C(N)=O)CC1)c1ccc(Cl)c(C(=O)c2cccnc2)c1F,CCC(NC(C)C1(C(N)=O)CC1)c1ccc(Cl)c(C(=O)c2cccnc2)c1F
N#CN=C1N(Cc2ccc3ccccc3c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccc2ccccc2c1,N#CN=C1N(Cc2ccc3ccccc3c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccc2ccccc2c1
COC(=O)c1cccc2oc(-c3ccc4c(OCc5ccccc5)cccc4c3O)nc12,COC(=O)c1cccc2oc(-c3ccc4c(OCc5ccccc5)cccc4c3O)nc12
C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1C(C)C)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N(C)C1CC1,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1C(C)C)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N(C)C1CC1
COC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CCCOc1ccc2ccc(OCCCC(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(CC(C)C)C(N)=O)nc2c1)C(C)C)C(C)C,COC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CCCOc1ccc2ccc(OCCCC(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(CC(C)C)C(N)=O)nc2c1)C(C)C)C(C)C
O=C(NC1c2ccccc2OCC1O)C(Cc1ccccc1)CC(O)CN1CCN(Cc2ccc(-c3ccccn3)o2)CC1C(=O)NCC(F)(F)F,O=C(NC1c2ccccc2OCC1O)C(Cc1ccccc1)CC(O)CN1CCN(Cc2ccc(-c3ccccn3)o2)CC1C(=O)NCC(F)(F)F
NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cc2sccc2s1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2)cc1,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cc2sccc2s1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2)cc1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)C(NCc1ccc(CNC(=O)OCc2ccccc2)cc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)C(NCc1ccc(CNC(=O)OCc2ccccc2)cc1)C(=O)NC1c2ccccc2CC1O
